protocol,start,end,sum
TCP,16768,80,1
TCP,3185,80,1
TCP,10753,80,1
TCP,4659,80,1
TCP,2357,80,1
TCP,53027,80,1
TCP,2463,80,1
TCP,1617,80,1
TCP,63408,80,1
TCP,52833,80,1
TCP,28705,80,1
TCP,16501,80,1
TCP,17217,80,2
TCP,11600,80,1
TCP,8804,80,1
TCP,61058,80,1
TCP,45666,80,1
TCP,1877,80,1
TCP,43153,80,1
TCP,47975,80,1
TCP,1854,80,1
TCP,49536,80,2
TCP,1841,80,1
TCP,4368,80,1
TCP,50079,80,1
TCP,16961,80,1
TCP,63849,80,1
TCP,3172,80,1
TCP,12866,80,1
TCP,2855,80,1
TCP,57723,80,1
TCP,64019,80,1
TCP,1229,80,1
TCP,3092,80,1
TCP,47733,80,1
TCP,1343,80,1
TCP,3021,80,2
TCP,64407,80,1
TCP,4369,80,2
TCP,8539,80,1
TCP,33132,80,1
TCP,7997,80,1
TCP,3374,80,1
TCP,58806,80,1
TCP,2609,80,1
TCP,5440,80,1
TCP,1268,80,1
TCP,11753,80,1
TCP,53587,80,1
TCP,4624,80,1
TCP,12504,80,1
TCP,29077,80,1
TCP,5237,80,1
TCP,2990,80,1
TCP,45796,80,1
TCP,26992,80,1
TCP,27417,80,1
TCP,3711,80,1
TCP,49915,80,1
TCP,30611,80,2
TCP,3081,80,2
TCP,23084,80,1
TCP,1049,80,1
TCP,18689,80,1
TCP,3985,80,3
TCP,53374,80,1
TCP,3663,80,1
TCP,14113,80,1
TCP,47558,80,1
TCP,37880,80,1
TCP,3128,80,1
TCP,20567,80,1
TCP,1178,80,1
TCP,4097,80,1
TCP,15266,80,1
TCP,59196,80,1
TCP,2006,80,5
TCP,51417,80,1
TCP,52169,80,1
TCP,9868,80,1
TCP,25193,80,1
TCP,6537,80,1
TCP,53156,80,1
TCP,54835,80,1
TCP,1774,80,1
TCP,7300,80,1
TCP,4633,80,1
TCP,1512,80,1
TCP,2836,80,1
TCP,9395,80,1
TCP,15777,80,2
TCP,36938,80,1
TCP,13921,80,1
TCP,53692,80,1
TCP,3831,80,1
TCP,5744,80,1
TCP,18233,80,1
TCP,54999,80,1
TCP,2962,80,2
TCP,49989,80,1
TCP,24496,80,1
TCP,50896,80,1
TCP,4310,80,1
TCP,49699,80,1
TCP,45029,80,1
TCP,3204,80,2
TCP,5739,80,1
TCP,27969,80,1
TCP,63256,80,1
TCP,2224,80,2
TCP,3451,80,2
TCP,1687,80,1
TCP,2177,80,3
TCP,13245,80,1
TCP,51367,80,1
TCP,35910,80,1
TCP,5796,80,1
TCP,29118,80,1
TCP,51108,80,1
TCP,61654,80,1
TCP,51127,80,1
TCP,1467,80,2
TCP,5753,80,1
TCP,2672,80,2
TCP,27230,80,1
TCP,55324,80,1
TCP,4905,80,2
TCP,49496,80,1
TCP,17230,80,1
TCP,7101,80,1
TCP,49927,80,2
TCP,45451,80,1
TCP,6208,80,1
TCP,1590,80,3
TCP,50021,80,1
TCP,3349,80,1
TCP,39233,80,1
TCP,64481,80,1
TCP,51268,80,1
TCP,1245,80,1
TCP,14215,80,1
TCP,27937,80,1
TCP,2881,80,1
TCP,6165,80,2
TCP,20983,80,1
TCP,62640,80,2
TCP,1858,80,1
TCP,3311,80,1
TCP,49738,80,1
TCP,1683,80,1
TCP,2371,80,3
TCP,1599,80,1
TCP,2340,80,3
TCP,52860,80,1
TCP,2479,80,2
TCP,7128,80,1
TCP,3099,80,2
TCP,31844,80,1
TCP,50903,80,1
TCP,50017,80,1
TCP,4544,80,2
TCP,2823,80,3
TCP,1216,80,1
TCP,37006,80,1
TCP,59431,80,1
TCP,4626,80,1
TCP,3566,80,1
TCP,58433,80,1
TCP,57092,80,1
TCP,14011,80,1
TCP,6005,80,1
TCP,1123,80,1
TCP,64673,80,1
TCP,45671,80,1
TCP,60922,80,1
TCP,30225,80,1
TCP,3756,80,1
TCP,3612,80,1
TCP,31016,80,1
TCP,49444,80,1
TCP,23780,80,1
TCP,49834,80,1
TCP,13995,80,1
TCP,27610,80,1
TCP,45143,80,1
TCP,2265,80,2
TCP,2324,80,3
TCP,27838,80,1
TCP,50559,80,2
TCP,41998,80,1
TCP,42772,80,1
TCP,19241,80,1
TCP,51623,80,1
TCP,1751,80,2
TCP,29090,80,1
TCP,29733,80,1
TCP,41768,80,1
TCP,25556,80,1
TCP,2374,80,2
TCP,1721,80,2
TCP,42866,80,1
TCP,10177,80,2
TCP,10206,80,1
TCP,37738,80,1
TCP,3122,80,1
TCP,2108,80,2
TCP,46847,80,1
TCP,2036,80,1
TCP,57903,80,1
TCP,2648,80,1
TCP,28836,80,1
TCP,1753,80,2
TCP,59348,80,1
TCP,1616,80,1
TCP,3216,80,1
TCP,1710,80,1
TCP,50786,80,1
TCP,59364,80,1
TCP,37070,80,1
TCP,43160,80,1
TCP,9174,80,1
TCP,64088,80,1
TCP,49148,80,1
TCP,21015,80,1
TCP,10991,80,1
TCP,11274,80,1
TCP,4774,80,2
TCP,50572,80,1
TCP,31958,80,1
TCP,50911,80,1
TCP,1417,80,1
TCP,49715,80,1
TCP,3742,80,2
TCP,9597,80,1
TCP,46956,80,1
TCP,3113,80,4
TCP,57769,80,1
TCP,52735,80,1
TCP,2229,80,1
TCP,28385,80,1
TCP,1426,80,1
TCP,50438,80,1
TCP,36380,80,1
TCP,2176,80,2
TCP,3991,80,1
TCP,5064,80,1
TCP,40319,80,1
TCP,32272,80,1
TCP,59762,80,1
TCP,54204,80,1
TCP,42616,80,1
TCP,1789,80,1
TCP,2711,80,2
TCP,54581,80,1
TCP,2161,80,2
TCP,4785,80,1
TCP,2489,80,2
TCP,50246,80,2
TCP,1253,80,2
TCP,29009,80,1
TCP,1884,80,1
TCP,36860,80,1
TCP,46695,80,1
TCP,61707,80,1
TCP,52410,80,1
TCP,63387,80,1
TCP,1773,80,1
TCP,49664,80,1
TCP,50370,80,1
TCP,27126,80,1
TCP,44981,80,1
TCP,50067,80,1
TCP,47635,80,1
TCP,1332,80,1
TCP,64480,80,1
TCP,44357,80,1
TCP,49991,80,1
TCP,22634,80,1
TCP,21517,80,1
TCP,15840,80,1
TCP,34437,80,1
TCP,2555,80,2
TCP,22446,80,1
TCP,6820,80,1
TCP,45556,80,1
TCP,60093,80,1
TCP,36865,80,1
TCP,17984,80,1
TCP,2786,80,2
TCP,27142,80,1
TCP,2081,80,4
TCP,4155,80,1
TCP,6430,80,1
TCP,58797,80,1
TCP,58053,80,1
TCP,27329,80,1
TCP,1888,80,1
TCP,16129,80,1
TCP,1498,80,3
TCP,60993,80,2
TCP,1922,80,5
TCP,1483,80,1
TCP,2029,80,2
TCP,6952,80,1
TCP,2905,80,3
TCP,3969,80,1
TCP,2573,80,1
TCP,59413,80,1
TCP,53261,80,1
TCP,2689,80,1
TCP,14943,80,2
TCP,2078,80,2
TCP,37876,80,1
TCP,53803,80,1
TCP,1641,80,1
TCP,21074,80,1
TCP,51827,80,1
TCP,55457,80,1
TCP,1595,80,3
TCP,24525,80,1
TCP,2682,80,1
TCP,53519,80,1
TCP,2864,80,1
TCP,3591,80,1
TCP,28257,80,1
TCP,55713,80,1
TCP,16960,80,1
TCP,60173,80,1
TCP,58913,80,1
TCP,24230,80,1
TCP,48034,80,1
TCP,3659,80,1
TCP,50999,80,1
TCP,50720,80,1
TCP,50176,80,1
TCP,4343,80,1
TCP,15358,80,1
TCP,36212,80,1
TCP,2738,80,1
TCP,1390,80,1
TCP,1978,80,4
TCP,62803,80,1
TCP,52139,80,1
TCP,42447,80,1
TCP,53798,80,1
TCP,1889,80,2
TCP,26867,80,1
TCP,1132,80,1
TCP,44939,80,1
TCP,2874,80,1
TCP,1947,80,1
TCP,10945,80,1
TCP,26633,80,1
TCP,38454,80,1
TCP,4185,80,1
TCP,23965,80,1
TCP,62356,80,1
TCP,2121,80,2
TCP,2393,80,1
TCP,25045,80,1
TCP,1673,80,1
TCP,53260,80,1
TCP,59285,80,1
TCP,7329,80,1
TCP,24639,80,1
TCP,40692,80,1
TCP,6602,80,1
TCP,50817,80,1
TCP,24437,80,1
TCP,4028,80,1
TCP,1030,80,1
TCP,3940,80,1
TCP,1110,80,1
TCP,50422,80,2
TCP,41716,80,1
TCP,14225,80,1
TCP,46270,80,1
TCP,1643,80,2
TCP,24667,80,1
TCP,2261,80,1
TCP,1869,80,2
TCP,16771,80,1
TCP,64128,80,1
TCP,5003,80,1
TCP,3600,80,1
TCP,2907,80,4
TCP,17402,80,1
TCP,52411,80,1
TCP,42758,80,1
TCP,37377,80,1
TCP,12049,80,1
TCP,32053,80,1
TCP,51067,80,1
TCP,3249,80,1
TCP,41740,80,1
TCP,20003,80,1
TCP,59373,80,1
TCP,51959,80,1
TCP,52320,80,1
TCP,3026,80,1
TCP,49348,80,1
TCP,3518,80,1
TCP,10062,80,1
TCP,36899,80,1
TCP,25021,80,1
TCP,61944,80,1
TCP,3032,80,1
TCP,37431,80,1
TCP,1790,80,2
TCP,61747,80,1
TCP,44485,80,1
TCP,41704,80,1
TCP,40335,80,1
TCP,25755,80,1
TCP,23310,80,1
TCP,2223,80,1
TCP,49665,80,1
TCP,17188,80,1
TCP,11745,80,1
TCP,16498,80,1
TCP,50689,80,1
TCP,3293,80,1
TCP,2200,80,1
TCP,23777,80,1
TCP,1533,80,2
TCP,56100,80,1
TCP,52406,80,1
TCP,47737,80,1
TCP,7629,80,1
TCP,59682,80,1
TCP,2932,80,1
TCP,57446,80,1
TCP,48157,80,1
TCP,32980,80,1
TCP,31160,80,1
TCP,30185,80,1
TCP,4908,80,2
TCP,3408,80,1
TCP,2181,80,2
TCP,9089,80,1
TCP,8641,80,1
TCP,19625,80,1
TCP,5022,80,1
TCP,50077,80,1
TCP,61513,80,2
TCP,64000,80,1
TCP,1422,80,2
TCP,49792,80,1
TCP,56246,80,1
TCP,3481,80,1
TCP,11620,80,1
TCP,1971,80,2
TCP,7919,80,1
TCP,2445,80,1
TCP,3370,80,1
TCP,1711,80,1
TCP,11721,80,1
TCP,63582,80,1
TCP,1341,80,2
TCP,1442,80,2
TCP,50487,80,1
TCP,58005,80,1
TCP,6288,80,1
TCP,2775,80,1
TCP,23525,80,2
TCP,49592,80,1
TCP,55344,80,1
TCP,60161,80,1
TCP,3292,80,3
TCP,29326,80,1
TCP,1361,80,2
TCP,9122,80,1
TCP,15517,80,1
TCP,25818,80,1
TCP,8066,80,1
TCP,22721,80,1
TCP,3506,80,1
TCP,5829,80,1
TCP,1367,80,1
TCP,2074,80,2
TCP,1842,80,1
TCP,41808,80,1
TCP,1478,80,2
TCP,2291,80,2
TCP,4013,80,1
TCP,13884,80,1
TCP,23547,80,1
TCP,23072,80,1
TCP,28136,80,1
TCP,2002,80,1
TCP,2299,80,1
TCP,1219,80,2
TCP,53847,80,1
TCP,63779,80,1
TCP,10681,80,1
TCP,1559,80,1
TCP,1653,80,1
TCP,3180,80,1
TCP,1166,80,1
TCP,13090,80,1
TCP,12705,80,1
TCP,15916,80,1
TCP,4208,80,1
TCP,3383,80,1
TCP,3575,80,2
TCP,4621,80,1
TCP,57729,80,1
TCP,49266,80,1
TCP,1255,80,3
TCP,65439,80,1
TCP,43108,80,1
TCP,49820,80,2
TCP,49654,80,1
TCP,35808,80,1
TCP,21795,80,1
TCP,49585,80,1
TCP,12929,80,1
TCP,58186,80,1
TCP,17625,80,1
TCP,59885,80,1
TCP,6055,80,1
TCP,2567,80,2
TCP,3514,80,1
TCP,51109,80,2
TCP,50964,80,1
TCP,3169,80,1
TCP,7694,80,1
TCP,3331,80,2
TCP,52926,80,1
TCP,7656,80,1
TCP,55148,80,1
TCP,3421,80,1
TCP,35188,80,1
TCP,1973,80,3
TCP,24369,80,1
TCP,55152,80,1
TCP,2075,80,1
TCP,60073,80,1
TCP,1886,80,1
TCP,7207,80,1
TCP,2930,80,2
TCP,24713,80,1
TCP,35457,80,1
TCP,1770,80,1
TCP,4439,80,1
TCP,60591,80,1
TCP,2217,80,1
TCP,4737,80,2
TCP,6844,80,1
TCP,15582,80,1
TCP,52449,80,1
TCP,50136,80,1
TCP,52283,80,1
TCP,5555,80,1
TCP,50266,80,1
TCP,21955,80,1
TCP,28805,80,1
TCP,29941,80,1
TCP,4892,80,1
TCP,2694,80,2
TCP,5471,80,1
TCP,2475,80,3
TCP,50822,80,1
TCP,13726,80,1
TCP,49311,80,1
TCP,60099,80,1
TCP,64897,80,1
TCP,30507,80,1
TCP,28134,80,1
TCP,8453,80,1
TCP,3515,80,1
TCP,27233,80,1
TCP,32934,80,1
TCP,49528,80,1
TCP,1940,80,2
TCP,34137,80,1
TCP,48310,80,1
TCP,52609,80,1
TCP,28912,80,1
TCP,3339,80,1
TCP,32768,80,1
TCP,48038,80,1
TCP,2472,80,3
TCP,2639,80,1
TCP,2133,80,2
TCP,19920,80,1
TCP,2754,80,3
TCP,15483,80,1
TCP,36794,80,1
TCP,20304,80,1
TCP,57181,80,1
TCP,1813,80,1
TCP,7646,80,1
TCP,49818,80,1
TCP,1831,80,1
TCP,34006,80,1
TCP,54158,80,1
TCP,42191,80,1
TCP,27804,80,1
TCP,50645,80,1
TCP,7076,80,1
TCP,4777,80,2
TCP,1377,80,1
TCP,52758,80,1
TCP,2009,80,3
TCP,53021,80,1
TCP,1472,80,1
TCP,32833,80,1
TCP,49604,80,1
TCP,1893,80,2
TCP,49637,80,1
TCP,60568,80,1
TCP,1862,80,2
TCP,13893,80,2
TCP,13216,80,1
TCP,33595,80,1
TCP,63440,80,1
TCP,36964,80,1
TCP,6152,80,1
TCP,58822,80,1
TCP,50023,80,3
TCP,49744,80,2
TCP,51447,80,1
TCP,35797,80,1
TCP,30031,80,1
TCP,59790,80,1
TCP,3992,80,1
TCP,23774,80,1
TCP,25610,80,1
TCP,61705,80,1
TCP,4588,80,1
TCP,21845,80,1
TCP,4823,80,1
TCP,49935,80,1
TCP,63184,80,1
TCP,3873,80,1
TCP,15493,80,1
TCP,35812,80,1
TCP,21753,80,1
TCP,2802,80,1
TCP,3837,80,1
TCP,2319,80,2
TCP,4772,80,1
TCP,27193,80,1
TCP,50756,80,1
TCP,2370,80,3
TCP,30836,80,1
TCP,26320,80,2
TCP,50043,80,1
TCP,33141,80,1
TCP,13975,80,2
TCP,50652,80,1
TCP,57089,80,1
TCP,4321,80,1
TCP,2902,80,2
TCP,64320,80,1
TCP,6108,80,1
TCP,24720,80,1
TCP,2458,80,1
TCP,29722,80,1
TCP,50197,80,1
TCP,1872,80,1
TCP,3997,80,1
TCP,13314,80,1
TCP,16545,80,1
TCP,63704,80,1
TCP,27818,80,1
TCP,22331,80,1
TCP,53118,80,1
TCP,10822,80,1
TCP,56533,80,1
TCP,56020,80,1
TCP,25102,80,1
TCP,59642,80,1
TCP,2684,80,1
TCP,2450,80,2
TCP,4799,80,1
TCP,56255,80,1
TCP,48724,80,1
TCP,47350,80,1
TCP,1373,80,1
TCP,45423,80,1
TCP,50491,80,3
TCP,24033,80,1
TCP,50476,80,1
TCP,46856,80,2
TCP,52722,80,1
TCP,16760,80,1
TCP,25178,80,1
TCP,44440,80,1
TCP,1432,80,2
TCP,12023,80,1
TCP,34671,80,1
TCP,61240,80,1
TCP,1051,80,1
TCP,63836,80,1
TCP,63259,80,1
TCP,49943,80,1
TCP,3183,80,2
TCP,5377,80,1
TCP,1784,80,3
TCP,25438,80,1
TCP,1757,80,2
TCP,16065,80,1
TCP,4119,80,2
TCP,14296,80,1
TCP,49342,80,1
TCP,18751,80,1
TCP,46832,80,1
TCP,16248,80,2
TCP,4806,80,1
TCP,60224,80,1
TCP,48104,80,1
TCP,2919,80,2
TCP,49644,80,1
TCP,53042,80,1
TCP,4130,80,1
TCP,60564,80,1
TCP,13112,80,1
TCP,1217,80,1
TCP,3737,80,1
TCP,1778,80,3
TCP,35754,80,1
TCP,5523,80,1
TCP,50665,80,1
TCP,42646,80,1
TCP,51021,80,1
TCP,2156,80,2
TCP,51666,80,1
TCP,1234,80,1
TCP,61378,80,1
TCP,4449,80,1
TCP,2339,80,3
TCP,37101,80,1
TCP,51057,80,1
TCP,2979,80,2
TCP,2356,80,1
TCP,46575,80,1
TCP,2347,80,1
TCP,11310,80,1
TCP,36835,80,1
TCP,11854,80,1
TCP,3645,80,1
TCP,5426,80,1
TCP,53084,80,1
TCP,50270,80,2
TCP,1716,80,2
TCP,13217,80,1
TCP,59869,80,1
TCP,45315,80,1
TCP,27312,80,1
TCP,50291,80,2
TCP,15617,80,1
TCP,3168,80,1
TCP,5296,80,1
TCP,1702,80,1
TCP,52108,80,1
TCP,30029,80,1
TCP,5834,80,1
TCP,15101,80,1
TCP,25297,80,1
TCP,60743,80,1
TCP,5166,80,1
TCP,18031,80,1
TCP,2585,80,1
TCP,4391,80,2
TCP,6101,80,1
TCP,11963,80,1
TCP,48089,80,1
TCP,2556,80,3
TCP,2379,80,1
TCP,22598,80,1
TCP,49123,80,1
TCP,49803,80,1
TCP,59491,80,1
TCP,26522,80,1
TCP,8924,80,1
TCP,27316,80,1
TCP,27649,80,1
TCP,25977,80,1
TCP,50336,80,2
TCP,49819,80,1
TCP,13787,80,1
TCP,1496,80,1
TCP,5097,80,1
TCP,5324,80,1
TCP,4451,80,1
TCP,61302,80,1
TCP,43330,80,1
TCP,47895,80,1
TCP,3227,80,2
TCP,7079,80,1
TCP,61040,80,1
TCP,4488,80,1
TCP,48481,80,1
TCP,50083,80,1
TCP,13614,80,1
TCP,1800,80,3
TCP,2043,80,2
TCP,6578,80,1
TCP,40515,80,1
TCP,1170,80,2
TCP,65417,80,1
TCP,33857,80,1
TCP,34127,80,1
TCP,52441,80,1
TCP,51979,80,1
TCP,4876,80,1
TCP,3085,80,1
TCP,50657,80,1
TCP,19563,80,1
TCP,9915,80,1
TCP,34869,80,1
TCP,12650,80,1
TCP,1200,80,1
TCP,28449,80,1
TCP,10352,80,1
TCP,1220,80,1
TCP,16134,80,1
TCP,18358,80,1
TCP,10842,80,1
TCP,2065,80,1
TCP,14168,80,1
TCP,15889,80,1
TCP,2248,80,4
TCP,61128,80,1
TCP,2247,80,2
TCP,7279,80,1
TCP,9878,80,1
TCP,25328,80,1
TCP,52522,80,1
TCP,2406,80,2
TCP,60941,80,1
TCP,53147,80,1
TCP,18097,80,1
TCP,24705,80,1
TCP,1291,80,2
TCP,54557,80,1
TCP,16466,80,1
TCP,54243,80,1
TCP,61072,80,1
TCP,1537,80,1
TCP,1078,80,1
TCP,20591,80,1
TCP,14677,80,1
TCP,60729,80,1
TCP,50582,80,1
TCP,3544,80,1
TCP,23392,80,1
TCP,1134,80,1
TCP,31334,80,1
TCP,1934,80,2
TCP,39777,80,2
TCP,49562,80,1
TCP,32145,80,1
TCP,1338,80,2
TCP,8937,80,1
TCP,14326,80,1
TCP,8931,80,1
TCP,54465,80,1
TCP,7218,80,1
TCP,3031,80,1
TCP,4815,80,3
TCP,46393,80,1
TCP,3749,80,3
TCP,29585,80,1
TCP,1910,80,2
TCP,14732,80,1
TCP,4192,80,1
TCP,7471,80,1
TCP,40562,80,1
TCP,45898,80,1
TCP,10092,80,1
TCP,3476,80,1
TCP,13770,80,1
TCP,62019,80,1
TCP,2926,80,2
TCP,6807,80,1
TCP,51041,80,1
TCP,4554,80,1
TCP,34397,80,1
TCP,2975,80,2
TCP,2568,80,2
TCP,4987,80,1
TCP,30561,80,1
TCP,2727,80,2
TCP,26343,80,1
TCP,54448,80,1
TCP,65489,80,1
TCP,13659,80,1
TCP,25175,80,1
TCP,32244,80,1
TCP,2736,80,1
TCP,8148,80,1
TCP,2707,80,1
TCP,5617,80,2
TCP,1562,80,1
TCP,5499,80,1
TCP,61763,80,1
TCP,49448,80,1
TCP,5691,80,1
TCP,8123,80,1
TCP,9326,80,1
TCP,50170,80,1
TCP,33313,80,1
TCP,1311,80,3
TCP,1708,80,3
TCP,42543,80,1
TCP,1342,80,6
TCP,33743,80,1
TCP,4187,80,1
TCP,32912,80,1
TCP,1905,80,3
TCP,4980,80,1
TCP,6840,80,1
TCP,53194,80,1
TCP,5823,80,1
TCP,12872,80,1
TCP,58462,80,1
TCP,4246,80,1
TCP,38058,80,1
TCP,50803,80,1
TCP,9342,80,1
TCP,29277,80,1
TCP,2831,80,2
TCP,54753,80,1
TCP,50725,80,2
TCP,59250,80,1
TCP,51987,80,1
TCP,1383,80,7
TCP,37079,80,1
TCP,59902,80,1
TCP,3911,80,2
TCP,26880,80,1
TCP,42312,80,1
TCP,29921,80,1
TCP,10565,80,1
TCP,27486,80,1
TCP,46681,80,1
TCP,52060,80,1
TCP,29637,80,1
TCP,2974,80,2
TCP,38870,80,1
TCP,4603,80,1
TCP,17346,80,1
TCP,40770,80,1
TCP,1168,80,2
TCP,4421,80,1
TCP,4285,80,1
TCP,31547,80,1
TCP,64692,80,1
TCP,1895,80,3
TCP,2657,80,2
TCP,3093,80,1
TCP,8048,80,1
TCP,1439,80,1
TCP,42821,80,1
TCP,3214,80,1
TCP,16797,80,1
TCP,57657,80,1
TCP,37083,80,1
TCP,24685,80,1
TCP,50179,80,1
TCP,42502,80,1
TCP,1269,80,2
TCP,60791,80,1
TCP,2758,80,3
TCP,36861,80,1
TCP,51464,80,1
TCP,46700,80,1
TCP,27633,80,1
TCP,15934,80,1
TCP,58875,80,1
TCP,1174,80,1
TCP,4259,80,2
TCP,12346,80,1
TCP,5034,80,1
TCP,35805,80,1
TCP,7928,80,1
TCP,4828,80,1
TCP,51646,80,1
TCP,6842,80,1
TCP,8245,80,1
TCP,38464,80,1
TCP,55745,80,1
TCP,11330,80,1
TCP,6642,80,1
TCP,1885,80,2
TCP,50369,80,1
TCP,1265,80,1
TCP,49692,80,1
TCP,34482,80,1
TCP,2799,80,2
TCP,59231,80,1
TCP,1482,80,1
TCP,2948,80,1
TCP,52417,80,2
TCP,62279,80,2
TCP,45598,80,1
TCP,47016,80,1
TCP,23458,80,1
TCP,40506,80,1
TCP,51985,80,1
TCP,2369,80,3
TCP,4077,80,2
TCP,3015,80,4
TCP,58534,80,1
TCP,1901,80,3
TCP,51841,80,1
TCP,3220,80,1
TCP,53634,80,2
TCP,4663,80,2
TCP,1911,80,2
TCP,41463,80,1
TCP,45848,80,1
TCP,14083,80,1
TCP,51800,80,1
TCP,3923,80,1
TCP,24303,80,1
TCP,9225,80,1
TCP,49580,80,1
TCP,57473,80,1
TCP,64398,80,1
TCP,49598,80,1
TCP,3365,80,1
TCP,14367,80,1
TCP,49783,80,2
TCP,34113,80,1
TCP,1960,80,1
TCP,57476,80,1
TCP,12221,80,1
TCP,51536,80,1
TCP,56803,80,1
TCP,57758,80,1
TCP,3103,80,2
TCP,2506,80,1
TCP,2260,80,2
TCP,13350,80,1
TCP,49449,80,1
TCP,48167,80,1
TCP,13950,80,1
TCP,59415,80,1
TCP,42209,80,1
TCP,49731,80,1
TCP,10110,80,2
TCP,57337,80,1
TCP,33204,80,1
TCP,48246,80,1
TCP,24147,80,1
TCP,50951,80,1
TCP,53144,80,1
TCP,35062,80,1
TCP,50320,80,2
TCP,44721,80,1
TCP,57306,80,1
TCP,15455,80,1
TCP,8440,80,1
TCP,60001,80,1
TCP,63468,80,1
TCP,36816,80,1
TCP,15563,80,2
TCP,39698,80,1
TCP,54719,80,1
TCP,29345,80,1
TCP,50160,80,1
TCP,3839,80,1
TCP,24001,80,1
TCP,63127,80,1
TCP,3318,80,1
TCP,32288,80,1
TCP,60686,80,1
TCP,19882,80,2
TCP,42230,80,2
TCP,53026,80,1
TCP,57012,80,1
TCP,50288,80,1
TCP,2457,80,1
TCP,2199,80,1
TCP,22169,80,1
TCP,58543,80,1
TCP,1798,80,2
TCP,50662,80,1
TCP,62904,80,1
TCP,21604,80,1
TCP,50279,80,1
TCP,65480,80,1
TCP,58668,80,1
TCP,9390,80,1
TCP,2420,80,2
TCP,22324,80,1
TCP,29714,80,1
TCP,1423,80,1
TCP,5313,80,1
TCP,6509,80,1
TCP,29361,80,1
TCP,50546,80,1
TCP,51676,80,1
TCP,1654,80,1
TCP,1589,80,1
TCP,26497,80,1
TCP,3847,80,1
TCP,4335,80,2
TCP,1920,80,3
TCP,49648,80,1
TCP,9264,80,1
TCP,3709,80,2
TCP,36048,80,1
TCP,7090,80,1
TCP,52061,80,1
TCP,1682,80,2
TCP,2220,80,3
TCP,12412,80,1
TCP,64025,80,1
TCP,53501,80,1
TCP,20809,80,1
TCP,2522,80,3
TCP,52992,80,1
TCP,52998,80,1
TCP,19094,80,1
TCP,10990,80,1
TCP,49955,80,1
TCP,24690,80,1
TCP,3181,80,2
TCP,50148,80,1
TCP,2783,80,1
TCP,3993,80,1
TCP,59073,80,1
TCP,1226,80,1
TCP,60446,80,1
TCP,58592,80,1
TCP,13031,80,1
TCP,63264,80,1
TCP,51190,80,1
TCP,2134,80,1
TCP,63770,80,1
TCP,13404,80,1
TCP,51325,80,1
TCP,50138,80,1
TCP,1392,80,1
TCP,37927,80,1
TCP,51242,80,1
TCP,50039,80,1
TCP,1952,80,3
TCP,63776,80,1
TCP,60380,80,1
TCP,21474,80,1
TCP,45088,80,1
TCP,63672,80,1
TCP,22163,80,1
TCP,1586,80,2
TCP,33280,80,1
TCP,61054,80,1
TCP,4707,80,1
TCP,54913,80,2
TCP,2396,80,1
TCP,29827,80,1
TCP,23496,80,1
TCP,33714,80,2
TCP,1528,80,4
TCP,56001,80,1
TCP,3501,80,1
TCP,45613,80,1
TCP,2079,80,1
TCP,14125,80,1
TCP,1843,80,1
TCP,50371,80,1
TCP,46685,80,1
TCP,58753,80,1
TCP,4455,80,1
TCP,1941,80,1
TCP,53450,80,1
TCP,50629,80,3
TCP,45659,80,1
TCP,17492,80,1
TCP,1463,80,2
TCP,54020,80,1
TCP,64260,80,1
TCP,50411,80,1
TCP,49573,80,1
TCP,22189,80,1
TCP,7000,80,1
TCP,60747,80,1
TCP,56264,80,1
TCP,49962,80,2
TCP,1054,80,1
TCP,2508,80,1
TCP,2987,80,1
TCP,22081,80,1
TCP,34280,80,1
TCP,18954,80,1
TCP,1628,80,2
TCP,49898,80,1
TCP,51669,80,1
TCP,3340,80,1
TCP,38113,80,1
TCP,6609,80,1
TCP,12059,80,1
TCP,4969,80,2
TCP,3648,80,3
TCP,53089,80,1
TCP,48281,80,1
TCP,51638,80,1
TCP,2344,80,1
TCP,18177,80,1
TCP,1604,80,2
TCP,3380,80,1
TCP,27457,80,1
TCP,44487,80,1
TCP,1280,80,3
TCP,2703,80,1
TCP,54593,80,1
TCP,12369,80,1
TCP,31801,80,1
TCP,50263,80,1
TCP,28928,80,1
TCP,6524,80,1
TCP,49583,80,1
TCP,1701,80,1
TCP,50089,80,1
TCP,4779,80,1
TCP,2803,80,2
TCP,17108,80,1
TCP,1152,80,2
TCP,61828,80,1
TCP,24662,80,1
TCP,2820,80,1
TCP,9475,80,1
TCP,7686,80,1
TCP,1214,80,1
TCP,62481,80,1
TCP,55501,80,1
TCP,52178,80,1
TCP,1899,80,2
TCP,63357,80,1
TCP,3127,80,1
TCP,3751,80,1
TCP,14263,80,1
TCP,23360,80,1
TCP,63053,80,1
TCP,5574,80,1
TCP,3224,80,2
TCP,2237,80,5
TCP,13697,80,1
TCP,54266,80,1
TCP,42817,80,1
TCP,2164,80,4
TCP,3900,80,1
TCP,6150,80,1
TCP,6918,80,2
TCP,49610,80,1
TCP,6086,80,1
TCP,19009,80,1
TCP,4081,80,2
TCP,56033,80,1
TCP,4061,80,2
TCP,6566,80,1
TCP,8523,80,1
TCP,4814,80,1
TCP,19526,80,1
TCP,2015,80,2
TCP,49934,80,1
TCP,56676,80,1
TCP,29015,80,1
TCP,15240,80,1
TCP,21057,80,1
TCP,33288,80,1
TCP,58889,80,1
TCP,4161,80,2
TCP,2169,80,1
TCP,63215,80,1
TCP,7012,80,2
